T,Z
2021-09-27T06:18:10Z,2304228
2021-09-27T06:18:20Z,2304729
2021-09-27T06:18:30Z,2304360
2021-09-27T06:18:40Z,2303709
2021-09-27T06:18:50Z,2303971
2021-09-27T06:19:00Z,2303051
2021-09-27T06:19:10Z,2302788
2021-09-27T06:19:20Z,2303812
2021-09-27T06:19:30Z,2302809
2021-09-27T06:19:40Z,2301837
2021-09-27T06:19:50Z,2302206
2021-09-27T06:20:00Z,2301796
2021-09-27T06:20:10Z,2300658
2021-09-27T06:20:20Z,2301004
2021-09-27T06:20:30Z,2302034
2021-09-27T06:20:40Z,2298552
2021-09-27T06:20:50Z,2302002
2021-09-27T06:21:00Z,2301189
2021-09-27T06:21:10Z,2295150
2021-09-27T06:21:20Z,2306952
2021-09-27T06:21:30Z,2292775
2021-09-27T06:21:40Z,2298549
2021-09-27T06:21:50Z,2312191
2021-09-27T06:22:00Z,2267165
2021-09-27T06:22:10Z,2313396
2021-09-27T06:22:20Z,2329828
2021-09-27T06:22:30Z,2255814
2021-09-27T06:22:40Z,2308483
2021-09-27T06:22:50Z,2315131
2021-09-27T06:23:00Z,2272516
2021-09-27T06:23:10Z,2310626
2021-09-27T06:23:20Z,2288455
2021-09-27T06:23:30Z,2282625
2021-09-27T06:23:40Z,2320530
2021-09-27T06:23:50Z,2297422
2021-09-27T06:24:00Z,2278905
2021-09-27T06:24:10Z,2290272
2021-09-27T06:24:20Z,2301401
2021-09-27T06:24:30Z,2303323
2021-09-27T06:24:40Z,2285264
2021-09-27T06:24:50Z,2287141
2021-09-27T06:25:00Z,2304740
2021-09-27T06:25:10Z,2294118
2021-09-27T06:25:20Z,2278051
2021-09-27T06:25:30Z,2297287
2021-09-27T06:25:40Z,2314932
2021-09-27T06:25:50Z,2267217
2021-09-27T06:26:00Z,2274516
2021-09-27T06:26:10Z,2332197
2021-09-27T06:26:20Z,2282950
2021-09-27T06:26:30Z,2272107
2021-09-27T06:26:40Z,2304881
2021-09-27T06:26:50Z,2291509
2021-09-27T06:27:00Z,2302999
2021-09-27T06:27:10Z,2236410
2021-09-27T06:27:20Z,2238534
2021-09-27T06:27:30Z,2358371
2021-09-27T06:27:40Z,2346505
2021-09-27T06:27:50Z,2340302
2021-09-27T06:28:00Z,2274539
2021-09-27T06:28:10Z,2152790
2021-09-27T06:28:20Z,2254183
2021-09-27T06:28:30Z,2382158
2021-09-27T06:28:40Z,2391868
2021-09-27T06:28:50Z,2136148
2021-09-27T06:29:00Z,2152916
2021-09-27T06:29:10Z,2625038
2021-09-27T06:29:20Z,2160776
2021-09-27T06:29:30Z,2011227
2021-09-27T06:29:40Z,2702718
2021-09-27T06:29:50Z,2119166
2021-09-27T06:30:00Z,2091755
2021-09-27T06:30:10Z,2633442
2021-09-27T06:30:20Z,2061313
2021-09-27T06:30:30Z,2252205
2021-09-27T06:30:40Z,2472763
2021-09-27T06:30:50Z,2127967
2021-09-27T06:31:00Z,2295231
2021-09-27T06:31:10Z,2367369
2021-09-27T06:31:20Z,2234168
2021-09-27T06:31:30Z,2230445
2021-09-27T06:31:40Z,2379106
2021-09-27T06:31:50Z,2233535
2021-09-27T06:32:00Z,2241639
2021-09-27T06:32:10Z,2382889
2021-09-27T06:32:20Z,2175236
2021-09-27T06:32:30Z,2336413
2021-09-27T06:32:40Z,2301363
2021-09-27T06:32:50Z,2198935
2021-09-27T06:33:00Z,2372772
2021-09-27T06:33:10Z,2221184
2021-09-27T06:33:20Z,2282684
2021-09-27T06:33:30Z,2315788
2021-09-27T06:33:40Z,2227927
2021-09-27T06:33:50Z,2325637
2021-09-27T06:34:00Z,2250439
2021-09-27T06:34:10Z,2272909
2021-09-27T06:34:20Z,2308938
2021-09-27T06:34:30Z,2243146
2021-09-27T06:34:40Z,2286646
2021-09-27T06:34:50Z,2291462
2021-09-27T06:35:00Z,2266783
2021-09-27T06:35:10Z,2262050
2021-09-27T06:35:20Z,2291692
2021-09-27T06:35:30Z,2281172
2021-09-27T06:35:40Z,2254759
2021-09-27T06:35:50Z,2285858
2021-09-27T06:36:00Z,2279766
2021-09-27T06:36:10Z,2272964
2021-09-27T06:36:20Z,2265586
2021-09-27T06:36:30Z,2273605
2021-09-27T06:36:40Z,2290293
2021-09-27T06:36:50Z,2257235
2021-09-27T06:37:00Z,2269058
2021-09-27T06:37:10Z,2294955
2021-09-27T06:37:20Z,2256567
2021-09-27T06:37:30Z,2262772
2021-09-27T06:37:40Z,2296720
2021-09-27T06:37:50Z,2257259
2021-09-27T06:38:00Z,2264135
2021-09-27T06:38:10Z,2290984
2021-09-27T06:38:20Z,2253911
2021-09-27T06:38:30Z,2272438
2021-09-27T06:38:40Z,2280294
2021-09-27T06:38:50Z,2259085
2021-09-27T06:39:00Z,2279195
2021-09-27T06:39:10Z,2262094
2021-09-27T06:39:20Z,2265355
2021-09-27T06:39:30Z,2284278
2021-09-27T06:39:40Z,2257235
2021-09-27T06:39:50Z,2265841
2021-09-27T06:40:00Z,2276141
2021-09-27T06:40:10Z,2269207
2021-09-27T06:40:20Z,2261618
2021-09-27T06:40:30Z,2261250
2021-09-27T06:40:40Z,2286494
2021-09-27T06:40:50Z,2251401
2021-09-27T06:41:00Z,2258197
2021-09-27T06:41:10Z,2295510
2021-09-27T06:41:20Z,2238785
2021-09-27T06:41:30Z,2268043
2021-09-27T06:41:40Z,2285475
2021-09-27T06:41:50Z,2237524
2021-09-27T06:42:00Z,2285195
2021-09-27T06:42:10Z,2262824
2021-09-27T06:42:20Z,2242579
2021-09-27T06:42:30Z,2295700
2021-09-27T06:42:40Z,2247157
2021-09-27T06:42:50Z,2248987
2021-09-27T06:43:00Z,2293431
2021-09-27T06:43:10Z,2244757
2021-09-27T06:43:20Z,2254449
2021-09-27T06:43:30Z,2283761
2021-09-27T06:43:40Z,2246859
2021-09-27T06:43:50Z,2259171
2021-09-27T06:44:00Z,2279635
2021-09-27T06:44:10Z,2242249
2021-09-27T06:44:20Z,2260668
2021-09-27T06:44:30Z,2283338
2021-09-27T06:44:40Z,2236045
2021-09-27T06:44:50Z,2260536
2021-09-27T06:45:00Z,2282768
2021-09-27T06:45:10Z,2235418
2021-09-27T06:45:20Z,2261422
2021-09-27T06:45:30Z,2276080
2021-09-27T06:45:40Z,2240147
2021-09-27T06:45:50Z,2263789
2021-09-27T06:46:00Z,2267194
2021-09-27T06:46:10Z,2243691
2021-09-27T06:46:20Z,2264114
2021-09-27T06:46:30Z,2260192
2021-09-27T06:46:40Z,2249929
2021-09-27T06:46:50Z,2261502
2021-09-27T06:47:00Z,2257765
2021-09-27T06:47:10Z,2252611
2021-09-27T06:47:20Z,2253444
2021-09-27T06:47:30Z,2262205
2021-09-27T06:47:40Z,2251146
2021-09-27T06:47:50Z,2250679
2021-09-27T06:48:00Z,2267469
2021-09-27T06:48:10Z,2246609
2021-09-27T06:48:20Z,2248441
2021-09-27T06:48:30Z,2265590
2021-09-27T06:48:40Z,2250460
2021-09-27T06:48:50Z,2244516
2021-09-27T06:49:00Z,2261666
2021-09-27T06:49:10Z,2257039
2021-09-27T06:49:20Z,2239326
2021-09-27T06:49:30Z,2260487
2021-09-27T06:49:40Z,2255514
2021-09-27T06:49:50Z,2241094
2021-09-27T06:50:00Z,2258800
2021-09-27T06:50:10Z,2249432
2021-09-27T06:50:20Z,2252002
2021-09-27T06:50:30Z,2250023
2021-09-27T06:50:40Z,2246602
2021-09-27T06:50:50Z,2259919
2021-09-27T06:51:00Z,2239792
2021-09-27T06:51:10Z,2250410
2021-09-27T06:51:20Z,2256773
2021-09-27T06:51:30Z,2238332
2021-09-27T06:51:40Z,2254810
2021-09-27T06:51:50Z,2248077
2021-09-27T06:52:00Z,2242103
2021-09-27T06:52:10Z,2254508
2021-09-27T06:52:20Z,2245633
2021-09-27T06:52:30Z,2243657
2021-09-27T06:52:40Z,2250817
2021-09-27T06:52:50Z,2248030
2021-09-27T06:53:00Z,2240796
2021-09-27T06:53:10Z,2246038
2021-09-27T06:53:20Z,2250286
2021-09-27T06:53:30Z,2242576
2021-09-27T06:53:40Z,2244066
2021-09-27T06:53:50Z,2246437
2021-09-27T06:54:00Z,2244798
2021-09-27T06:54:10Z,2245069
2021-09-27T06:54:20Z,2242683
2021-09-27T06:54:30Z,2244535
2021-09-27T06:54:40Z,2244697
2021-09-27T06:54:50Z,2241222
2021-09-27T06:55:00Z,2243462
2021-09-27T06:55:10Z,2243645
2021-09-27T06:55:20Z,2241615
2021-09-27T06:55:30Z,2243053
2021-09-27T06:55:40Z,2241741
2021-09-27T06:55:50Z,2242377
2021-09-27T06:56:00Z,2241523
2021-09-27T06:56:10Z,2238980
2021-09-27T06:56:20Z,2243941
2021-09-27T06:56:30Z,2239459
2021-09-27T06:56:40Z,2239346
2021-09-27T06:56:50Z,2243103
2021-09-27T06:57:00Z,2236241
2021-09-27T06:57:10Z,2242224
2021-09-27T06:57:20Z,2240815
2021-09-27T06:57:30Z,2234411
2021-09-27T06:57:40Z,2240560
2021-09-27T06:57:50Z,2239817
2021-09-27T06:58:00Z,2236990
2021-09-27T06:58:10Z,2236898
2021-09-27T06:58:20Z,2238505
2021-09-27T06:58:30Z,2236511
2021-09-27T06:58:40Z,2237569
2021-09-27T06:58:50Z,2238749
2021-09-27T06:59:00Z,2232342
2021-09-27T06:59:10Z,2239081
2021-09-27T06:59:20Z,2237072
2021-09-27T06:59:30Z,2231306
2021-09-27T06:59:40Z,2239666
2021-09-27T06:59:50Z,2233113
2021-09-27T07:00:00Z,2233112
2021-09-27T07:00:10Z,2238286
2021-09-27T07:00:20Z,2231760
2021-09-27T07:00:30Z,2233642
2021-09-27T07:00:40Z,2233974
2021-09-27T07:00:50Z,2234276
2021-09-27T07:01:00Z,2233974
2021-09-27T07:01:10Z,2230438
2021-09-27T07:01:20Z,2235138
2021-09-27T07:01:30Z,2232826
2021-09-27T07:01:40Z,2230035
2021-09-27T07:01:50Z,2232842
2021-09-27T07:02:00Z,2230207
2021-09-27T07:02:10Z,2232236
2021-09-27T07:02:20Z,2231565
2021-09-27T07:02:30Z,2228415
2021-09-27T07:02:40Z,2232107
2021-09-27T07:02:50Z,2229828
2021-09-27T07:03:00Z,2229468
2021-09-27T07:03:10Z,2231074
2021-09-27T07:03:20Z,2226870
2021-09-27T07:03:30Z,2230614
2021-09-27T07:03:40Z,2230131
2021-09-27T07:03:50Z,2225460
2021-09-27T07:04:00Z,2229368
2021-09-27T07:04:10Z,2227607
2021-09-27T07:04:20Z,2226303
2021-09-27T07:04:30Z,2228021
2021-09-27T07:04:40Z,2227396
2021-09-27T07:04:50Z,2227519
2021-09-27T07:05:00Z,2224908
2021-09-27T07:05:10Z,2226785
2021-09-27T07:05:20Z,2227155
2021-09-27T07:05:30Z,2224867
2021-09-27T07:05:40Z,2225978
2021-09-27T07:05:50Z,2223732
2021-09-27T07:06:00Z,2226025
2021-09-27T07:06:10Z,2225312
2021-09-27T07:06:20Z,2222070
2021-09-27T07:06:30Z,2226502
2021-09-27T07:06:40Z,2223942
2021-09-27T07:06:50Z,2222827
2021-09-27T07:07:00Z,2223461
2021-09-27T07:07:10Z,2221647
2021-09-27T07:07:20Z,2225598
2021-09-27T07:07:30Z,2220479
2021-09-27T07:07:40Z,2220714
2021-09-27T07:07:50Z,2226083
2021-09-27T07:08:00Z,2218516
2021-09-27T07:08:10Z,2221082
2021-09-27T07:08:20Z,2223791
2021-09-27T07:08:30Z,2218985
2021-09-27T07:08:40Z,2221152
2021-09-27T07:08:50Z,2221098
2021-09-27T07:09:00Z,2219976
2021-09-27T07:09:10Z,2218755
2021-09-27T07:09:20Z,2219887
2021-09-27T07:09:30Z,2219896
2021-09-27T07:09:40Z,2216344
2021-09-27T07:09:50Z,2219558
2021-09-27T07:10:00Z,2218978
2021-09-27T07:10:10Z,2216432
2021-09-27T07:10:20Z,2218483
2021-09-27T07:10:30Z,2217794
2021-09-27T07:10:40Z,2215950
2021-09-27T07:10:50Z,2217162
2021-09-27T07:11:00Z,2218407
2021-09-27T07:11:10Z,2214961
2021-09-27T07:11:20Z,2216060
2021-09-27T07:11:30Z,2217969
2021-09-27T07:11:40Z,2214312
2021-09-27T07:11:50Z,2214591
2021-09-27T07:12:00Z,2216380
2021-09-27T07:12:10Z,2215132
2021-09-27T07:12:20Z,2213528
2021-09-27T07:12:30Z,2214748
2021-09-27T07:12:40Z,2214748
2021-09-27T07:12:50Z,2212575
2021-09-27T07:13:00Z,2213629
2021-09-27T07:13:10Z,2213940
2021-09-27T07:13:20Z,2212497
2021-09-27T07:13:30Z,2211983
2021-09-27T07:13:40Z,2211933
2021-09-27T07:13:50Z,2212061
2021-09-27T07:14:00Z,2211289
2021-09-27T07:14:10Z,2211611
2021-09-27T07:14:20Z,2211738
2021-09-27T07:14:30Z,2210440
2021-09-27T07:14:40Z,2210526
2021-09-27T07:14:50Z,2211141
2021-09-27T07:15:00Z,2211056
2021-09-27T07:15:10Z,2209055
2021-09-27T07:15:20Z,2209528
2021-09-27T07:15:30Z,2211107
2021-09-27T07:15:40Z,2208025
2021-09-27T07:15:50Z,2208368
2021-09-27T07:16:00Z,2209692
2021-09-27T07:16:10Z,2208054
2021-09-27T07:16:20Z,2208725
2021-09-27T07:16:30Z,2207397
2021-09-27T07:16:40Z,2207362
2021-09-27T07:16:50Z,2208442
2021-09-27T07:17:00Z,2206123
2021-09-27T07:17:10Z,2207138
2021-09-27T07:17:20Z,2207646
2021-09-27T07:17:30Z,2205921
2021-09-27T07:17:40Z,2205680
2021-09-27T07:17:50Z,2205979
2021-09-27T07:18:00Z,2205584
2021-09-27T07:18:10Z,2203697
2021-09-27T07:18:20Z,2204951
2021-09-27T07:18:30Z,2206031
2021-09-27T07:18:40Z,2204113
2021-09-27T07:18:50Z,2203158
2021-09-27T07:19:00Z,2204155
2021-09-27T07:19:10Z,2203730
2021-09-27T07:19:20Z,2202519
2021-09-27T07:19:30Z,2204499
2021-09-27T07:19:40Z,2201381
2021-09-27T07:19:50Z,2200597
2021-09-27T07:20:00Z,2205252
2021-09-27T07:20:10Z,2200372
2021-09-27T07:20:20Z,2199612
2021-09-27T07:20:30Z,2204529
2021-09-27T07:20:40Z,2200401
2021-09-27T07:20:50Z,2199024
2021-09-27T07:21:00Z,2202410
2021-09-27T07:21:10Z,2200283
2021-09-27T07:21:20Z,2198534
2021-09-27T07:21:30Z,2200631
2021-09-27T07:21:40Z,2199548
2021-09-27T07:21:50Z,2197386
2021-09-27T07:22:00Z,2198941
2021-09-27T07:22:10Z,2199397
2021-09-27T07:22:20Z,2197331
2021-09-27T07:22:30Z,2197779
2021-09-27T07:22:40Z,2199432
2021-09-27T07:22:50Z,2197125
2021-09-27T07:23:00Z,2195758
2021-09-27T07:23:10Z,2197186
2021-09-27T07:23:20Z,2196924
2021-09-27T07:23:30Z,2196211
2021-09-27T07:23:40Z,2195923
2021-09-27T07:23:50Z,2196480
2021-09-27T07:24:00Z,2194486
2021-09-27T07:24:10Z,2193583
2021-09-27T07:24:20Z,2196517
2021-09-27T07:24:30Z,2193906
2021-09-27T07:24:40Z,2192539
2021-09-27T07:24:50Z,2195621
2021-09-27T07:25:00Z,2193350
2021-09-27T07:25:10Z,2192098
2021-09-27T07:25:20Z,2195183
2021-09-27T07:25:30Z,2192800
2021-09-27T07:25:40Z,2190940
2021-09-27T07:25:50Z,2194674
2021-09-27T07:26:00Z,2191852
2021-09-27T07:26:10Z,2190108
2021-09-27T07:26:20Z,2193872
2021-09-27T07:26:30Z,2190256
2021-09-27T07:26:40Z,2188883
2021-09-27T07:26:50Z,2193393
2021-09-27T07:27:00Z,2191159
2021-09-27T07:27:10Z,2187807
2021-09-27T07:27:20Z,2191530
2021-09-27T07:27:30Z,2191320
2021-09-27T07:27:40Z,2186556
2021-09-27T07:27:50Z,2189868
2021-09-27T07:28:00Z,2190314
2021-09-27T07:28:10Z,2185996
2021-09-27T07:28:20Z,2189312
2021-09-27T07:28:30Z,2188932
2021-09-27T07:28:40Z,2186031
2021-09-27T07:28:50Z,2188993
2021-09-27T07:29:00Z,2186762
2021-09-27T07:29:10Z,2186265
2021-09-27T07:29:20Z,2189493
2021-09-27T07:29:30Z,2184836
2021-09-27T07:29:40Z,2185643
2021-09-27T07:29:50Z,2188179
2021-09-27T07:30:00Z,2184120
2021-09-27T07:30:10Z,2185502
2021-09-27T07:30:20Z,2185231
2021-09-27T07:30:30Z,2183838
2021-09-27T07:30:40Z,2185599
2021-09-27T07:30:50Z,2184672
2021-09-27T07:31:00Z,2184254
2021-09-27T07:31:10Z,2182809
2021-09-27T07:31:20Z,2183503
2021-09-27T07:31:30Z,2184650
2021-09-27T07:31:40Z,2181616
2021-09-27T07:31:50Z,2182732
2021-09-27T07:32:00Z,2182720
2021-09-27T07:32:10Z,2180961
2021-09-27T07:32:20Z,2183381
2021-09-27T07:32:30Z,2181262
2021-09-27T07:32:40Z,2179098
2021-09-27T07:32:50Z,2182382
2021-09-27T07:33:00Z,2181549
2021-09-27T07:33:10Z,2178425
2021-09-27T07:33:20Z,2180083
2021-09-27T07:33:30Z,2181561
2021-09-27T07:33:40Z,2178671
2021-09-27T07:33:50Z,2178606
2021-09-27T07:34:00Z,2180790
2021-09-27T07:34:10Z,2178467
2021-09-27T07:34:20Z,2178249
2021-09-27T07:34:30Z,2178696
2021-09-27T07:34:40Z,2177007
2021-09-27T07:34:50Z,2178970
2021-09-27T07:35:00Z,2177700
2021-09-27T07:35:10Z,2175864
2021-09-27T07:35:20Z,2177616
2021-09-27T07:35:30Z,2177372
2021-09-27T07:35:40Z,2176903
2021-09-27T07:35:50Z,2174604
2021-09-27T07:36:00Z,2175781
2021-09-27T07:36:10Z,2177355
2021-09-27T07:36:20Z,2173053
2021-09-27T07:36:30Z,2175932
2021-09-27T07:36:40Z,2177163
2021-09-27T07:36:50Z,2171560
2021-09-27T07:37:00Z,2174555
2021-09-27T07:37:10Z,2176063
2021-09-27T07:37:20Z,2171932
2021-09-27T07:37:30Z,2173985
2021-09-27T07:37:40Z,2174258
2021-09-27T07:37:50Z,2170930
2021-09-27T07:38:00Z,2173495
2021-09-27T07:38:10Z,2173718
2021-09-27T07:38:20Z,2170778
2021-09-27T07:38:30Z,2172663
2021-09-27T07:38:40Z,2171878
2021-09-27T07:38:50Z,2170744
2021-09-27T07:39:00Z,2171904
2021-09-27T07:39:10Z,2170775
2021-09-27T07:39:20Z,2170412
2021-09-27T07:39:30Z,2169565
2021-09-27T07:39:40Z,2170179
2021-09-27T07:39:50Z,2170649
2021-09-27T07:40:00Z,2169092
2021-09-27T07:40:10Z,2168915
2021-09-27T07:40:20Z,2169042
2021-09-27T07:40:30Z,2169202
2021-09-27T07:40:40Z,2167483
2021-09-27T07:40:50Z,2168413
2021-09-27T07:41:00Z,2169714
2021-09-27T07:41:10Z,2166574
2021-09-27T07:41:20Z,2166639
2021-09-27T07:41:30Z,2168118
2021-09-27T07:41:40Z,2167145
2021-09-27T07:41:50Z,2166148
2021-09-27T07:42:00Z,2167693
2021-09-27T07:42:10Z,2166963
2021-09-27T07:42:20Z,2163970
2021-09-27T07:42:30Z,2167023
2021-09-27T07:42:40Z,2166910
2021-09-27T07:42:50Z,2164111
2021-09-27T07:43:00Z,2166016
2021-09-27T07:43:10Z,2163298
2021-09-27T07:43:20Z,2163185
2021-09-27T07:43:30Z,2167610
2021-09-27T07:43:40Z,2163462
2021-09-27T07:43:50Z,2161626
2021-09-27T07:44:00Z,2164283
2021-09-27T07:44:10Z,2162114
2021-09-27T07:44:20Z,2163497
2021-09-27T07:44:30Z,2164184
2021-09-27T07:44:40Z,2160174
2021-09-27T07:44:50Z,2162316
2021-09-27T07:45:00Z,2164399
2021-09-27T07:45:10Z,2159832
2021-09-27T07:45:20Z,2160370
2021-09-27T07:45:30Z,2163059
2021-09-27T07:45:40Z,2159524
2021-09-27T07:45:50Z,2160839
2021-09-27T07:46:00Z,2161716
2021-09-27T07:46:10Z,2157696
2021-09-27T07:46:20Z,2161040
2021-09-27T07:46:30Z,2161999
2021-09-27T07:46:40Z,2157881
2021-09-27T07:46:50Z,2158240
2021-09-27T07:47:00Z,2159256
2021-09-27T07:47:10Z,2159055
2021-09-27T07:47:20Z,2157572
2021-09-27T07:47:30Z,2157864
2021-09-27T07:47:40Z,2158277
2021-09-27T07:47:50Z,2157256
2021-09-27T07:48:00Z,2159245
2021-09-27T07:48:10Z,2156485
2021-09-27T07:48:20Z,2154144
2021-09-27T07:48:30Z,2158427
2021-09-27T07:48:40Z,2157396
2021-09-27T07:48:50Z,2155371
2021-09-27T07:49:00Z,2156386
2021-09-27T07:49:10Z,2155830
2021-09-27T07:49:20Z,2155473
2021-09-27T07:49:30Z,2153739
2021-09-27T07:49:40Z,2154444
2021-09-27T07:49:50Z,2157428
2021-09-27T07:50:00Z,2154330
2021-09-27T07:50:10Z,2152316
2021-09-27T07:50:20Z,2155649
2021-09-27T07:50:30Z,2154034
2021-09-27T07:50:40Z,2151520
2021-09-27T07:50:50Z,2154138
2021-09-27T07:51:00Z,2152677
2021-09-27T07:51:10Z,2151343
2021-09-27T07:51:20Z,2153904
2021-09-27T07:51:30Z,2151618
2021-09-27T07:51:40Z,2151339
2021-09-27T07:51:50Z,2153043
2021-09-27T07:52:00Z,2150030
2021-09-27T07:52:10Z,2150984
2021-09-27T07:52:20Z,2152040
2021-09-27T07:52:30Z,2149258
2021-09-27T07:52:40Z,2150814
2021-09-27T07:52:50Z,2150082
2021-09-27T07:53:00Z,2148456
2021-09-27T07:53:10Z,2151632
2021-09-27T07:53:20Z,2148493
2021-09-27T07:53:30Z,2147103
2021-09-27T07:53:40Z,2150754
2021-09-27T07:53:50Z,2147230
2021-09-27T07:54:00Z,2147802
2021-09-27T07:54:10Z,2150329
2021-09-27T07:54:20Z,2146638
2021-09-27T07:54:30Z,2147187
2021-09-27T07:54:40Z,2148329
2021-09-27T07:54:50Z,2146656
2021-09-27T07:55:00Z,2145580
2021-09-27T07:55:10Z,2146402
2021-09-27T07:55:20Z,2147813
2021-09-27T07:55:30Z,2145039
2021-09-27T07:55:40Z,2144728
2021-09-27T07:55:50Z,2147233
2021-09-27T07:56:00Z,2145496
2021-09-27T07:56:10Z,2144113
2021-09-27T07:56:20Z,2144744
2021-09-27T07:56:30Z,2144603
2021-09-27T07:56:40Z,2144161
2021-09-27T07:56:50Z,2143431
2021-09-27T07:57:00Z,2143408
2021-09-27T07:57:10Z,2145075
2021-09-27T07:57:20Z,2143814
2021-09-27T07:57:30Z,2140850
2021-09-27T07:57:40Z,2142347
2021-09-27T07:57:50Z,2142884
2021-09-27T07:58:00Z,2142046
2021-09-27T07:58:10Z,2143253
2021-09-27T07:58:20Z,2141165
2021-09-27T07:58:30Z,2139712
2021-09-27T07:58:40Z,2141918
2021-09-27T07:58:50Z,2142959
2021-09-27T07:59:00Z,2140735
2021-09-27T07:59:10Z,2137994
2021-09-27T07:59:20Z,2140755
2021-09-27T07:59:30Z,2141707
2021-09-27T07:59:40Z,2139780
2021-09-27T07:59:50Z,2139421
2021-09-27T08:00:00Z,2137043
2021-09-27T08:00:10Z,2139774
2021-09-27T08:00:20Z,2140902
2021-09-27T08:00:30Z,2137040
2021-09-27T08:00:40Z,2138987
2021-09-27T08:00:50Z,2139123
2021-09-27T08:01:00Z,2136841
2021-09-27T08:01:10Z,2138253
2021-09-27T08:01:20Z,2137997
2021-09-27T08:01:30Z,2135915
2021-09-27T08:01:40Z,2137491
2021-09-27T08:01:50Z,2137387
2021-09-27T08:02:00Z,2134048
2021-09-27T08:02:10Z,2135785
2021-09-27T08:02:20Z,2138130
2021-09-27T08:02:30Z,2136596
2021-09-27T08:02:40Z,2135170
2021-09-27T08:02:50Z,2135402
2021-09-27T08:03:00Z,2134947
2021-09-27T08:03:10Z,2134504
2021-09-27T08:03:20Z,2135722
2021-09-27T08:03:30Z,2133516
2021-09-27T08:03:40Z,2132247
2021-09-27T08:03:50Z,2133970
2021-09-27T08:04:00Z,2133421
2021-09-27T08:04:10Z,2134352
2021-09-27T08:04:20Z,2133319
2021-09-27T08:04:30Z,2131848
2021-09-27T08:04:40Z,2134692
2021-09-27T08:04:50Z,2132622
2021-09-27T08:05:00Z,2130117
2021-09-27T08:05:10Z,2132551
2021-09-27T08:05:20Z,2131687
2021-09-27T08:05:30Z,2129927
2021-09-27T08:05:40Z,2130748
2021-09-27T08:05:50Z,2132147
2021-09-27T08:06:00Z,2131692
2021-09-27T08:06:10Z,2129084
2021-09-27T08:06:20Z,2129748
2021-09-27T08:06:30Z,2130235
2021-09-27T08:06:40Z,2129418
2021-09-27T08:06:50Z,2129363
2021-09-27T08:07:00Z,2127039
2021-09-27T08:07:10Z,2129930
2021-09-27T08:07:20Z,2131797
2021-09-27T08:07:30Z,2126747
2021-09-27T08:07:40Z,2126803
2021-09-27T08:07:50Z,2127354
2021-09-27T08:08:00Z,2126759
2021-09-27T08:08:10Z,2127831
2021-09-27T08:08:20Z,2127234
2021-09-27T08:08:30Z,2127779
2021-09-27T08:08:40Z,2126571
2021-09-27T08:08:50Z,2125680
2021-09-27T08:09:00Z,2127233
2021-09-27T08:09:10Z,2126269
2021-09-27T08:09:20Z,2124773
2021-09-27T08:09:30Z,2124473
2021-09-27T08:09:40Z,2125999
2021-09-27T08:09:50Z,2125662
2021-09-27T08:10:00Z,2123314
2021-09-27T08:10:10Z,2125263
2021-09-27T08:10:20Z,2125718
2021-09-27T08:10:30Z,2123660
2021-09-27T08:10:40Z,2124017
2021-09-27T08:10:50Z,2122887
2021-09-27T08:11:00Z,2122804
2021-09-27T08:11:10Z,2124923
2021-09-27T08:11:20Z,2123585
2021-09-27T08:11:30Z,2121859
2021-09-27T08:11:40Z,2121694
2021-09-27T08:11:50Z,2121544
2021-09-27T08:12:00Z,2122111
2021-09-27T08:12:10Z,2121134
2021-09-27T08:12:20Z,2122356
2021-09-27T08:12:30Z,2123721
2021-09-27T08:12:40Z,2119307
2021-09-27T08:12:50Z,2119780
2021-09-27T08:13:00Z,2122327
2021-09-27T08:13:10Z,2118482
2021-09-27T08:13:20Z,2118719
2021-09-27T08:13:30Z,2121935
2021-09-27T08:13:40Z,2120843
2021-09-27T08:13:50Z,2119005
2021-09-27T08:14:00Z,2117866
2021-09-27T08:14:10Z,2118077
2021-09-27T08:14:20Z,2119621
2021-09-27T08:14:30Z,2119575
2021-09-27T08:14:40Z,2117546
2021-09-27T08:14:50Z,2116715
2021-09-27T08:15:00Z,2118538
2021-09-27T08:15:10Z,2118112
2021-09-27T08:15:20Z,2115905
2021-09-27T08:15:30Z,2116817
2021-09-27T08:15:40Z,2117560
2021-09-27T08:15:50Z,2116356
2021-09-27T08:16:00Z,2116372
2021-09-27T08:16:10Z,2115368
2021-09-27T08:16:20Z,2114112
2021-09-27T08:16:30Z,2116647
2021-09-27T08:16:40Z,2115603
2021-09-27T08:16:50Z,2113373
2021-09-27T08:17:00Z,2115796
2021-09-27T08:17:10Z,2115143
2021-09-27T08:17:20Z,2114497
2021-09-27T08:17:30Z,2114204
2021-09-27T08:17:40Z,2112549
2021-09-27T08:17:50Z,2113309
2021-09-27T08:18:00Z,2112535
2021-09-27T08:18:10Z,2113002
2021-09-27T08:18:20Z,2114218
2021-09-27T08:18:30Z,2112359
2021-09-27T08:18:40Z,2111252
2021-09-27T08:18:50Z,2111891
2021-09-27T08:19:00Z,2112899
2021-09-27T08:19:10Z,2111560
2021-09-27T08:19:20Z,2110449
2021-09-27T08:19:30Z,2111410
2021-09-27T08:19:40Z,2111123
2021-09-27T08:19:50Z,2110064
2021-09-27T08:20:00Z,2109823
2021-09-27T08:20:10Z,2111187
2021-09-27T08:20:20Z,2110820
2021-09-27T08:20:30Z,2109114
2021-09-27T08:20:40Z,2109089
